text,label
"neví někdo kdy byl slevomat založen? celkem by mě zajímalo jak dlouho to trvá , než se ušetří třista mega : -d",1
"market kitty : vsak jo. zato nevegetariani obcas vypadaji , ze by sezrali snad i hovno , kdyby se to odpocatku veku „proste“ jedlo.",0
"mirku , můžete mi nějak zjistit , zda je na naší budoucí adrese zasíťováno ? <repeat> adresa je : vladislavova ulice , žiželice nad cidlinou 281 29.",1
kde byl v letňanech vypuštěn vůbec?,1
česká verze je lepší : d,2
jak možu hrát?bodiků mám spoustu.,1
mam černej a je hodně úzkej . <repeat> pro mě to je dobře ale dospělej chlap by měl velkej problém myslim si . <repeat>,1
doporučuji ! <repeat>,2
"už vim . <repeat> tyjo , ale i tak , to je jediná hospoda s pěnoknírama? to jsou móresy : )",1
skvělá vůně . <repeat> jedna z nejoblíbenějších . <repeat>,2
pěkná fotka tapíra . <repeat>,2
"kody jsem odeslala 11.10. , kdy je budu mít na účtě abych stihla dárek?díky",1
t-mobile tady je od pondeli do patku 8-18h. mate to napsany na jejich profilu . <repeat>,1
tak to já o něm klidne pouvazuju.,1
chci se zeptat tak uz jsem konecne ziskal kod a je to jiste ze kdyz prijdu na prodejnu a ukazu jim ho ze ten tel dostanu diky za odpoved,1
také jsme prospěli s vyznamenáním ; -))))),2
hm si říkám že mi nejde internet v mobilu . <repeat> služby za všechny prachy fakt že jo,0
"přesně tak . <repeat> každý má svůj vkus a klidně mít těch parfému i 30 . <repeat> hlavně , že to pěkně voní : )",2
"mcdonal""d to bylo dříve ted samostatná jednotka v restauraci - pizzerie u kalvodů",1
"neomezeny za 150 , - plne vyhovuje",2
"zejtra si dám ; -) ten grilled mě moc nenadchnul , tak snad tenhle bude lepčejší ; -)",1
a dané rozmezí nikde : -(,0
"hmmm , to bych si nechala líbit : )",2
můžu přijít i bez ratolestí?,1
už se stalo . <repeat> a nic . <repeat> tak jsem to zkusila tudy,1
"sms dorazila , pripojili jsme se pres mobilní sít a opět na stránce je chyba , tak nevím , nevím",1
"o ničem , taky mě to zklamalo . <repeat>",0
už jich mám pár koupených . <repeat> od června : -d,2
tak to je víc než pochvala : ),2
"opravdu nádherná vůně , ale dochází tak snad ježíšek přinese : -)",2
mě ho postavte před barákem. : ),1
"vzhledem k tomu , že během letošního roku měli všichni operátoři výpadek , neřešil bych to. : -)",1
"to se vám , musim říct , moc nepovedlo . <repeat>",0
tady v třebíčí asi ani žádná taková akce nebude co? : ),1
"doufám , že to nebude z toho ""polského blata"" jako čokolády z kauflandu za 12 kč : -d",0
"a nic.já to vidím tak , že až vypnu počítač , tak se bude líhnout varan za varanem : -))))))",1
"to je mi moc líto , ale i to do přírody patří",1
hmmmm c25ka : ) můj první s6 power : ),2
"plaval , plaval , akorát ho nebylo komu přinýst . <repeat> : -)",1
že si to koupíš . <repeat> : d . <repeat> mam to co píšu,1
kde si mohu objednat kofolu? ráda bych taky pila kofolu tady v nizozemsku.,1
letěl jsem letadlem z liberce nad trosky a přes jablonec zpět. paráda.,2
také gratuluji všem vítězům : )),2
"dobrý večer , chci se zeptat kdy bude iphone 5 skladem a zda si ho budu moci již objednat přes eshop samostatně bez tarifu.",1
"hm , knihy o ničem , zase jste ušetřili . <repeat>",0
nemají obě volno dnes večer ? <repeat>,1
honzík škubánek : souhlas : -)) mřížky jsou moc dobré a když na to někdo nemá tak ať si je dělá doma sám a nechodí do mcd,1
konečněěěěěěěěěěěěěěěěěěěěěěěěě,2
není zač : ),2
udělal sis aktualizaci tome? : -d v posledním vyučtování to máš : ) bez problému funguje : ),1
"já si připíjet nemusím , mám volno každej pátek : d",1
"super , už se těším až příjde , snad to bude brzy : -)",2
přesně tak =))),1
juuu to je suprový : ),2
brala bych asi jenom toho zdenka : d,1
můžete mi zavolat ? 721 334 919,1
když budu volat z okna je větší šance že někdo odpoví. zatím si můžeme zahrát tombolu.,0
chtelo by to kofolu v plechovce,1
"tahle vůně je neskutečně sladká , možná se k ní zase vrátím davidoff je davidoff : -d",2
"ono nevím já sem na to taky narazila jen v bille. možná se kouknout právě do té billy , třeba to jinde není.",1
balkánská specialita : pečený plátek bramboru s balkánským sýrem a tři karboše ve stylu hambáče,1
tak ať je hlavně zdravý a spokojený ; ),2
ale no tak vašíku =o) tě pozvu pak na menu pro 2 : d,1
bohuzel na mobilu nemam zalozky tak navrh napisu sem : jemný dotek milované duše ; ),1
uplně jak náš pes : ) : d,2
"taky myslím , že jsem viděl hezčí . <repeat>",0
taky nám dneska přišla magnetická tabulka děkujeme : )a ještě čekáme na čepičku : ),2
"náhodou . <repeat> mně se ta fotka líbí , je zajímavá : -)))",2
"jojo , taky se k ní ráda vracím , mám-)",2
"aha , toho , že máte v nabídce i 8 mbitový internet , jsem si nevšiml , každopádně číslo (snad správné) jsem vám poslal.",1
"njn , cháska vedená muriel anton , neboli zloději převlečení za manažery , vzkaz pro vedení vf cz : jste zloději a veřejně kradete.",0
"toto není je rakousko , ale celá evropa ! <repeat> naší operátoři nás oškubávájí ! <repeat>",0
"no upřímně nejsem fanda , ale o jedný restauraci kde jí celkem často mají vím : )",1
ani náhodou ! <repeat>,0
kdy uz budu mit misto 25 mbitu stodvaceti megabit? a v jinych zemich okolo nas je internet rychlejsi a levnejsi,0
jsem na tom stejně ? <repeat>,1
skořicovou kofolu ? dáreček ke každému balení ? kofola v plechovce ? nová reklama na kofolu ?,1
"ochutnala jsem ten s grilovaným kuřecím masem a musím říct , že luxus : -)",2
tak jsem si dobil kredit (300) poslal sms s aktivací . <repeat> a nic . <repeat> že by to mělo být naopak?,1
mcflurry magnum je nejlepší ! : ),2
pretizena 3g sit zacina byt i v brne,1
to by mě taky zajímalo.,1
"no rozhodně se mi nechtěji platit ty peníze , když to vůbec nevyužívám . <repeat>",0
nejlepší 8-),2
"obrovská gratulace zasloužilé mamině , přeji ještě mnoho dalších potomků : -)",2
jaj ty si vul to máš u simkarty u toho letáku ne v kterym si měl kartu : -dddd co si vyváděl,1
úplná naše jenny : -),1
platí to i pro prahu?,1
tak to se mi líbíííí : ),2
krásná barva : ),2
"nádherný! jako by jasně říkal : ""sem zmoklej a chci domů . <repeat> nebo pochovat!""",2
"na čepici , která zbyla mi chybí 21 bodů a do asi do kupy nedám.",1
"děkuji , již zakoupen poslední na prodejně v olomouci.",1
"nehroutím se z toho je mi to jedno klidně si jí koupím , jen jde o to že by to mělo fungovat pro všechny stejně a né jen pro vyvolené",1
jde nejak zjistit zpetne vygenerovany kod ? provedl jsem flash telefonu a zmizeli mi veskere zpravy : x,1
no jsem na tom úplně stejně : ((,0
krásné a dojemné : -).,2
"balíčky crispello dnes dorazily , takže díky moc všem firmám , co se na téhle soutěži podíleli : -)",2
kto kofolu žije ten dlho žije . <repeat>,1
novou příchuť? : d,1
mam známou a ta je špendlí k sobě tak to nereší,1
snad si ji brzo konečně koupím : -) . <repeat>,2
jedině a pouze stripsy z kfc a mc'donald nemažte mi pčíspěvky,2
"zdravím , asi špatně jelikož tam přidali nezáživný tv8 který nikdo-mimo managerů o2-nechtěl stejně jako btv a tv noe",0
no v polsku mc menu za 90 omačky k hranolkám neomezeně a tak už je doma celý set barev : -),1
taky mám jedny fousí,1
"když už by to mělo znít něčemu podobně , tak rozhodně ""hunger"" , což o něčem vypovídá ne? : )",1
zeby galaxy y za kačku : -),1
pěnoknír no ty vole,0
"milý slevomate , hodil by se mi strojek na těstoviny , co takle nějakou akcičku? ; ) prosím prosím : )",1
přeji krásnou dobrou noc,2
"degustátoři , hm asi jsou fialoví?",1
zamestnaci zlodejske firmy kdy zacnete reagovat na vsechny dotazy a podnety ! <repeat>,0
salvador dali nejlepší vůně,2
pátek je vyhrazenej spíše pivu : ),1
"za 50 let však děti dvd , flash disky ani počítačové tablety nezprovozní . <repeat> foto na papíru je prostě foto na papíru . <repeat>",1
myslím že to s tou kofolou bude aji probíhat : d nejen začne a zkončí =ddd,1
dobrý den mohla bych se zeptat kdy tato soutěž bude ve vysokém mýtě? : ),1
"těší mě , co jste udělali se samoobsluhou. jednoduchá , hezká ale především přehledná a rychlá. velké plus celému týmu : )",2
no pokud nevyhrajete věcnou cenu tak můžete zkouštět štěstí ale pokud vyhrajete tak máte smůlu,1
"akorat v te tabulce aktualni vítězu nemohla bych být i já , když vidím že momentálně sem na 3 místě , tak to vypada že tam nejsem , děkuji moc",1
"fakt dobrá , asi koupím , provoněla jsem si zatím profil . <repeat> sdílím",2
sid - když už je to pankáč : d,1
"dobrý večer , platí sleva i pro firemní zákazníky? děkuji za odpověď.",1
"už to frčí , děkuju.",2
"jsu zvědavý , kdy bude v prodeji",1
"a i nám se to šiklo , vnoučata jedině a ne jinak , než milku.ale jsme ""starousedlíci"".",2
dobrý den chtěl bych se zeptat kdy začnou gorily opět chodit do výběhu?,1
okouzlujici,2
"kočky moc nemusím , ale toto je nádherná fotečka : -).",2
chytrácký pohled : ),1
dobrý den. bude mcdonald's v havířově okres karviná. děkuji za odpověď,1
"já budu hlavně ve finsku a tam kofola není , bůů",0
nejdou mi přijmat mms. co s tím mám dělat?,1
a kde to je? ať vím kam nechodit . <repeat>,0
"jo jo , život nepřináší jen výhry : -d zklamali tě , protože jsi nevyhrála : -d , to už se tak stává , že nemůžou vyhrát všichni!",1
co takhle nějaké akce jak má o2 ? <repeat>,1
moje oblíbená : -),2
"posílám , ať ještě poslouží",1
no to vypadá lákavě ! <repeat> nejdřív půjdu očuchat : -))),2
: -( logicky . <repeat> smutno . <repeat> : -(( ještě nesmutněji . <repeat> : -((( blbý . <repeat> ještě blbější . <repeat> to ví snad každěj rákčů : -)))),0
"jj asi nějaký podivný výpadek , už jsem si myslela , že zase telefon na prd , ale to na prd tentokrát operátor : d",0
"hm , tak runtastic si nechám líbit , ten jsem si chtěl v létě kupovat. pokud to teda bude ten klasickej a plně funkční",2
asi máte tento měsíc služby zadarmo : d : ),1
dnes mi dorazila výhra . <repeat> moc děkuji : o),2
pivo to jistí =d,1
"jdu si do trafiky pro simku konkurence , už mě to přestává bavit.",0
"pavle , ten neomezený od o2 za 717 je za jakých podmínek? je s úvazkem?",1
nebere to stahování kredit ? <repeat> . <repeat> : /,1
co to je? to je krása ; ),2
"správně , kam se hrabe halloweenská dýně na tradiční českou velikonoční brokovnici.",0
byl jsem ve dvou,1
omlouvám se jak zjistím ten kod když už ho v mobilu nemám a před tím jsem ho zadávala,1
"pavlína : děkuji za pochvalu : ) ano , ano pracuji : )",2
"zkoukla jsem vsechny fotky a musim rict , ze tvoje je bezkonkurencne nejlepsi : ) drzim palec at to vyhrajes : )",2
to mě dneska svědí zádíčka,1
"kéž bych měl tolik peněz , abych mohl házet iphony na zem . <repeat>",1
proč ten pán vypadá jak po lobotomii?,0
"o tu sračku? takzvanou ""zabiják iphonu"" haha moc vtipné : )",0
"nehorázně mě se*r že jsem tuto slevoakci prošvihl , jinak jsem si koupil aspon tři poukazy : (",0
"jooooo , podobně to vypadalo v autě , když jsem tam nechala plechovku =/ auto se umeje , ale škoda tý kofoly . <repeat> =d",1
"můžete mi poradit , jak mám aplikaci poslat? nějak se mi nedaří. díky za radu.",1
4 losy a žádná výhra : -(,0
"tak to jsem rad , ze jsem nesel vcera , bych musel znova : p",2
"prasátko , popelka , mrazík a bohouš - stálice co potěší . <repeat>",1
"displej je jen hd , tedy rozlišení jako u mojí sgs3.",1
"marně sháním vanilkovou kofolu . <repeat> billa nic , albert nic , žabka nic , tesco nic . <repeat> už tak 14 dní jí nikde nemají.",0
"tak jsem to nasdílel , ale zatim žádnej kupón nedorazil : -( . <repeat> ale pošlete mi ho , že jo? : -)",0
nejde mi zaslat . <repeat>,1
chtěl jsem dceři změnit tarif. <url> ale dnes už to funguje. házelo to chybu 500 mam dojem.,1
ja . <repeat> bych byla pak za to aby se tie kody vraceli . <repeat> kdyz to co chci je pryc . <repeat>,1
"já nejsm žádnej rapper , jsem totiž instalatééér : d",1
"víkend v práci , ale taky s kofolou : ))",2
"zavolejte si na infolinku (4603) , tam vám audiotextové zprávy odblokují během chvilky.",1
moc krásné . <repeat> s tajemným duchem jako je ten parfém,2
ja vám ho pošlem,1
já prosím pro děti do školky na tabulky 1621437754,1
"nádherná vůně , doporučuji ! <repeat>",2
"prosím nezbylo někomu pár bodíků , které už nevyužije? chybí nám 4 na tabulku pro špuntíka . <repeat> děkuji moc č. 1944482366",1
hlavně je to dobrá značka : -),2
"vše co píšete je pravda , to tady víme všichni.ale už jste zažila aby někdo v čr přiznal vlastní chybu? já tedy ne ! <repeat>",1
asi jo a nebo fakt čeká na další aby tam nebyl sám : -d,1
"skvělej nápad! také se přidám , mám dva . <repeat>",2
a jo. pomohlo to : -) tak to jsem rád,2
"5d kino , 4d popkorn! budou na to stačit 3d lístky ! <repeat> : -)",1
nejhorší oblečení na oh ostuda ! <repeat> jak sedláci z horní dolní.,0
"tak jako těhotná už to zřejmě také nestihnu , ale v tom listopadu určitě rádi příjdeme. : -)",2
"sleduji zprávy , stahuji filmy , koukám po nové pračce a diskutuji s kamarádem : )",1
big mac je hlavně pěkně hnusnej,0
"a co takto , ked je dneska zlava na kabat notebooku , tak by ste do vianoc skusili vyjednat s nejakou firmou zlavu na ozajstny notebook? : -)",1
taky to tak vidím a cestou si ji raději koupím,1
to je pohodička co,2
dříve jednička na trhu a to opravdu byla . <repeat> teď? samej plast a samé lepidlo . <repeat> telefony se rozpadají pod rukama!,0
"dárkový poukaz na basu kofoly! kdo koupí dva , třetí má zdarma! ; ))",1
poslala jsem zbylé 2,1
"milane , taky je otazka kolik celorepublikovych vypadku upc melo. nicmene souhlasim , aspon pro nekoho neco , u nas se to moc nenosi",1
ten martin vypadá jak sheldon z teorie velkýho třesku! : d,1
snad jsem taky včera vyhrála . <repeat> a výherní listina by byla opravdu fájn . <repeat> dáte ji ?,1
"ono by bylo dobré , kdyby tohle jste napsali zde na fb. chci si teď dokoupit fupku , no a bohužel mám teď úplně smůlu.",0
všechno nejlepší mojo : ),2
ou hned bych si dal ; ),2
výhra bude fotografie z xbox 360 kterou si připíchneme na zeď : -d,0
já myslel že z to upgradujete a bude z toho burger king.,1
většinou tak za 26,1
tak asi vemu nabidku jineho operatora . <repeat>,1
"jedná se o nfc technologii , bezkontaktní placení mobilem ; )",1
zkoušel sem to už mnohokrát . <repeat> bez účinků : d,0
"prší a prší , děs běs : -/",0
"já byl , maximální spokojenost!",2
zasněženej strom,1
proč mi děláte takovy chutě ? : ( ! <repeat>,1
případně ještě telefon samsung galaxy y pro nebo htc chacha,1
"vf : ty jo , fakt , ze jo , tak to se omlouvam : )",1
"15 minut? to je slabý , já jednou čekala cca hodinu , 10x mě přepojovali , mezitím jsem opět musela čekat . <repeat> super péče o zákazníka : d",0
špíš vypadají jak kdyby čekali na oslabenou obět : o),1
"měli by to telátko vykrmit čokoládou , aby nebylo tak hubené",1
akurát pijem : ),1
"ok , dá se to nějak zjistit jestli ho mají ve vankovce ?",1
"dobrý den , vcera jsem skocil 44484 a nezapocitalo se mihly by jste se podivat jestly ho mate v databazi ? díky dominik",1
a co stávající zákazníci? na ty z vysoka prdíte?,0
